molecule_id,canonical_smiles,source_group,source_dataset,absorption_max_nm,log_extinction,photochem_efficiency,log_kp,skin_sensitization,skin_irritation
MOL_A_003648,CCCC1(CCC)c2cc(C#N)ccc2-c2ccc(C#N)cc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,319.0,4.082785,0.32,,,
MOL_A_003649,CCCC1(CCC)c2cc(C=C(C#Cc3ccccc3)C#Cc3ccccc3)ccc2-c2ccc(C=C(C#Cc3ccccc3)C#Cc3ccccc3)cc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,422.0,4.724276,0.31,,,
MOL_A_003650,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2cc(N(c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)c4ccc5c(c4)C(CCC)(CCC)c4c6c(c7c(c4-5)C(CCC)(CCC)c4ccccc4-7)Cc4ccccc4-6)ccc2-3)Cc2ccccc2-1,group_A,M13_uvvisml_dyeagg,498.0,,,,,
MOL_A_003651,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2cc(N(c4ccc(-c5ccc(OC)cc5)cc4)c4ccc(-c5sc(/C=C(\C#N)C(=O)O)c6c5OCCO6)cc4)ccc2-3)C(CCC)(CCC)c2ccccc2-1,group_A,M13_uvvisml_dyeagg,519.0,,,,,
MOL_A_003652,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2cc(N(c4ccc(-c5sc(/C=C(\C#N)C(=O)O)c6c5OCCO6)cc4)c4ccc5c(c4)C(CCC)(CCC)c4c6c(c7c(c4-5)C(CCC)(CCC)c4ccccc4-7)Cc4ccccc4-6)ccc2-3)Cc2ccccc2-1,group_A,M13_uvvisml_dyeagg,519.0,,,,,
MOL_A_003653,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2cc(N(c4ccc(/C=C/c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)c4ccc5c(c4)C(CCC)(CCC)c4c6c(c7c(c4-5)C(CCC)(CCC)c4ccccc4-7)Cc4ccccc4-6)ccc2-3)Cc2ccccc2-1,group_A,M13_uvvisml_dyeagg,540.0,,,,,
MOL_A_003654,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2cc(N(c4ccc(OC)cc4)c4ccc(-c5sc(-c6ccc(/C=C(\C#N)C(=O)O)cc6)c6c5OCCO6)cc4)ccc2-3)C(CCC)(CCC)c2ccccc2-1,group_A,M13_uvvisml_dyeagg,498.0,,,,,
MOL_A_003655,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2cc(N(c4ccc(OC)cc4)c4ccc(-c5sc(C=C(C#N)C(=O)O)c6c5OCCO6)cc4)ccc2-3)C(CCC)(CCC)c2ccccc2-1,group_A,M13_uvvisml_dyeagg,472.0,,,,,
MOL_A_003656,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2ccc(C(c4ccc(OC)cc4)c4ccc(-c5sc(/C=C(\C#N)C(=O)O)c6c5OCCO6)cc4)cc2-3)C(CCC)(CCC)c2ccccc2-1,group_A,M13_uvvisml_dyeagg,498.0,,,,,
MOL_A_003657,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2ccc(N(c4ccc(OC)cc4)c4ccc(-c5sc(/C=C(\C#N)C(=O)O)c6c5OCCO6)cc4)cc2-3)C(CCC)(CCC)c2ccc(N(c3ccc(OC)cc3)c3ccc(-c4sc(/C=C(\C#N)C(=O)O)c5c4OCCO5)cc3)cc2-1,group_A,M13_uvvisml_dyeagg,520.0,,,,,
MOL_A_003658,CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2ccccc2-3)Cc2cc(N(c3ccc(-c4sc(/C=C(\C#N)C(=O)O)c5c4OCCO5)cc3)c3ccc(-c4sc(/C=C(\C#N)C(=O)O)c5c4OCCO5)cc3)ccc2-1,group_A,M13_uvvisml_dyeagg,501.0,,,,,
MOL_A_003659,CCCC1(CCC)c2ccccc2-c2cc(N3c4ccc(-c5ccc(-c6ccc(/C=C(/C#N)C(=O)O)s6)c6nsnc56)cc4C4CCCC43)ccc21,group_A,M13_uvvisml_dsscdb;M13_uvvisml_dyeagg,550.0,,,,,
MOL_A_003660,CCCC1(CCC)c2ccccc2-c2cc(N3c4ccc(-c5ccc(/C=C(/C#N)C(=O)O)s5)cc4C4CCCC43)ccc21,group_A,M13_uvvisml_dsscdb;M13_uvvisml_dyeagg,508.0,,,,,
MOL_A_003661,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc(C(C)(C)C)cc3)cc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,314.0,4.519828,0.65,,,
MOL_A_003662,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc(OC)cc3)cc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,315.0,4.604226,0.41,,,
MOL_A_003663,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(-c7ccc8c(c7)C(CCC)(CCC)c7ccccc7-8)ccc5-6)ccc3-4)cc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,360.0,5.031408,0.89,,,
MOL_A_003664,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5ccccc5-6)ccc3-4)cc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,350.0,4.958086,0.91,,,
MOL_A_003665,CCCC1(CCC)c2ccccc2-c2ccc(N(c3ccc(-c4sc(/C=C(\C#N)C(=O)O)c5c4OCCO5)cc3)c3ccc4c(c3)C(CCC)(CCC)c3c5c(c6c(c3-4)C(CCC)(CCC)c3ccccc3-6)C(CCC)(CCC)c3ccccc3-5)cc21,group_A,M13_uvvisml_dyeagg,524.0,,,,,
MOL_A_003666,CCCC1(CCC)c2ccccc2-c2ccc(N3c4ccccc4Sc4ccc(/C=C(/C#N)C(=O)O)cc43)cc21,group_A,M13_uvvisml_dyeagg,477.0,,,,,
MOL_A_003667,CCCC1(CCC)c2ccccc2-c2ccc(N3c4ccccc4Sc4ccc(/C=C5/SC(=S)N(CC(=O)O)C5=O)cc43)cc21,group_A,M13_uvvisml_dyeagg,497.0,,,,,
MOL_A_003668,CCCC1(CCC)c2ccccc2-c2ccccc21,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,304.0,4.103804,0.36,,,
MOL_A_003669,CCCC1=C(CCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,500.0,,0.52,,,
MOL_A_003670,CCCC1=CC2=C(c3c(C)cc(C)cc3C)c3cc(CCC)c(-c4ccc5ccc6cccc7ccc4c5c67)n3[B-](F)(F)[N+]2=C1c1ccc2ccc3cccc4ccc1c2c34,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,562.0,4.70757,0.64,,,
MOL_A_003671,CCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCC)C(CCC)=C3)c(CN(C)C)c1CCC,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,643.0,,,,,
MOL_A_003672,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(N)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,710.0,4.28,,,,
MOL_A_003673,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(NC(=O)CCCC(=O)O)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,636.0,4.63,,,,
MOL_A_003674,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(NC(=O)CCCC(=O)OC)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,634.0,4.65,0.18,,,
MOL_A_003675,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(NC(C)=O)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,639.0,4.6,,,,
MOL_A_003676,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(O)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,677.0,4.38,,,,
MOL_A_003677,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OC(=O)CCCC(=O)OC(C)(C)C)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,645.0,4.65,,,,
MOL_A_003678,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OC(=O)CCCNC(=O)OC(C)(C)C)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,645.0,,,,,
MOL_A_003679,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OC(=O)CNC(=O)OC(C)(C)C)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,644.0,,,,,
MOL_A_003680,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OC(C)=O)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,645.0,4.46,,,,
MOL_A_003681,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OC)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,682.0,4.24,,,,
MOL_A_003682,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OCc3ccc(C(=O)O)cc3)cc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,677.0,4.22,,,,
MOL_A_003683,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c3ccccc3c3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,762.0,4.36,,,,
MOL_A_003684,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,652.0,4.63,0.38,,,
MOL_A_003685,CCCC1=Cc2nc1ccc1[nH]c(cc1CCO)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,637.0,,,,,
MOL_A_003686,CCCC1=Cc2nc1ccc1[nH]c(cc1CCO)c1nc(ccc3[nH]c2cc3CCC)C(CCO)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,638.0,4.49,,,,
MOL_A_003687,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,637.0,,,,,
MOL_A_003688,CCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCC)C(CCOC)=C1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,638.0,4.7,0.54,,,
MOL_A_003689,CCCCB1C=Cc2cc3cc4ccccc4cc3cc2N1,group_A,M13_uvvisml_chemfluor,427.0,,,,,
MOL_A_003690,CCCCC,group_A,M11_Deep4Chem;M13_uvvisml_cdex,348.75,4.238799,,,,
MOL_A_003691,CCCCC#Cc1cccc2cc(CCCC)c3cc(-c4cc[b-]5c(c4)c(CCCC)cc4cccc(C#CCCCC)[n+]54)cc[b-]3[n+]12,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,523.0,,0.12,,,
MOL_A_003692,CCCCC(=O)C=O,group_A,M13_uvvisml_cdex,498.0,,,,,
MOL_A_003693,CCCCC(CC)C(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,group_A,M13_uvvisml_chemfluor,428.0,,,,,
MOL_A_003694,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(C=C(C#N)C(=O)O)o3)ccc2-c2cc3c(cc21)-c1ccc(N(c2ccccc2)c2ccccc2)cc1C3(CC(CC)CCCC)CC(CC)CCCC,group_A,M13_uvvisml_dyeagg,408.0,,,,,
MOL_A_003695,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc2-c2cc3c(cc21)-c1ccc(N(c2ccccc2)c2ccccc2)cc1C3(CC(CC)CCCC)CC(CC)CCCC,group_A,M13_uvvisml_dyeagg,426.0,,,,,
MOL_A_003696,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)sc2-c2sc(-c3cnc(-c4ccc5c(c4)C4CCCC4N5c4ccc(C)cc4)c4nsnc34)cc21,group_A,M13_uvvisml_dsscdb,593.0,,,,,
MOL_A_003697,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)cc4)cc3)ccc2-c2ccc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)cc4)cc3)cc21,group_A,M13_uvvisml_dsscdb,479.0,,,,,
MOL_A_003698,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)cc3)ccc2-c2ccc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)cc3)cc21,group_A,M13_uvvisml_dsscdb,471.0,,,,,
MOL_A_003699,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(C=C(C#N)C(=O)O)ccc2-c2cc3c(cc21)-c1ccc(N(c2ccccc2)c2ccccc2)cc1C3(CC(CC)CCCC)CC(CC)CCCC,group_A,M13_uvvisml_dyeagg,408.0,,,,,
MOL_A_003700,CCCCC(CC)CN(CC(CC)CCCC)c1ccc(-c2ccc(-c3ccc(C=C(C#N)C(=O)O)o3)c3nc4c(nc23)-c2ccccc2C2(c3ccccc3-c3ccccc32)c2ccccc2-4)cc1,group_A,M13_uvvisml_dyeagg,545.0,,,,,
MOL_A_003701,CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)C3C=C(c4ccc(/C=C(/C#N)C(=O)O)s4)C=CC23)c2ccc(-c3ccc(-c4ccc(N(c5ccc(N6c7ccccc7C=C(OC)c7ccccc76)cc5)c5ccc(N6c7ccccc7C=C(OC)c7ccccc76)cc5)cc4)s3)cc21,group_A,M13_uvvisml_dyeagg,616.0,,,,,
MOL_A_003702,CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)C3C=C(c4ccc(/C=C(/C#N)C(=O)O)s4)C=CC23)c2ccc(-c3ccc(-c4ccc(N5c6ccccc6C=C(OC)c6ccccc65)cc4)s3)cc21,group_A,M13_uvvisml_dyeagg,585.0,,,,,
MOL_A_003703,CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4ccc(/C=C(\C#N)C(=O)O)o4)ccc32)c2ccc(-c3ccc4c(c3)C3CCCC3N4c3ccc(C)cc3)cc21,group_A,M13_uvvisml_dsscdb,579.0,,,,,
MOL_A_003704,CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)ccc32)c2ccc(-c3ccc4c(c3)C3CCCC3N4c3ccc(C)cc3)cc21,group_A,M13_uvvisml_dsscdb,579.0,,,,,
MOL_A_003705,CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4ccc5c(c4)C4CCCC4N5c4ccc(C)cc4)ccc32)c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)cc3)cc21,group_A,M13_uvvisml_dsscdb,570.0,,,,,
MOL_A_003706,CCCCC(CC)CN1C(=O)/C(=c2\s/c(=c3/c(=Cc4ccc5c(c4)C4CCCC4N5c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)sc(=O)n3CC(=O)O)c(=O)n2CC(CC)CCCC)SC1=S,group_A,M13_uvvisml_dsscdb,572.0,,,,,
MOL_A_003707,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4cc5c(s4)-c4ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc4C5(c4ccc(C)cc4)c4ccc(C)cc4)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(C(=O)O)cc2)s1,group_A,M13_uvvisml_dsscdb,625.0,,,,,
MOL_A_003708,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4cc5c6c7c4cccc7c4cccc7c(-c8ccc(OC)cc8)cc(c6c74)n5CC(CC)CCCC)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(/C#N)C(=O)O)s2)cc1,group_A,M13_uvvisml_dsscdb,526.0,,,,,
MOL_A_003709,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4cc5c6c7c4cccc7c4cccc7c(OC)cc(c6c74)n5CC(CC)CCCC)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(/C#N)C(=O)O)s2)cc1,group_A,M13_uvvisml_dsscdb,527.0,,,,,
MOL_A_003710,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4cc5c6c7c4cccc7c4cccc7ccc(c6c74)n5CC(CC)CCCC)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(/C#N)C(=O)O)s2)cc1,group_A,M13_uvvisml_dsscdb,522.0,,,,,
MOL_A_003711,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)o4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(C)cc2)cc1,group_A,M13_uvvisml_dyeagg,526.0,,,,,
MOL_A_003712,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(Br)cc1,group_A,M13_uvvisml_dyeagg,493.0,,,,,
MOL_A_003713,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(/C=C5/SC(=S)N(CC(=O)O)C5=O)s4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(Br)cc1,group_A,M13_uvvisml_dyeagg,503.0,,,,,
MOL_A_003714,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(C5=C6C(C)=CC(C)=[N+]6[B-](F)(F)n6c(C)cc(C)c65)cc4)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(C3=C4C(C)=CC(C)=[N+]4[B-](F)(F)n4c(C)cc(C)c43)cc2)s1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,653.5,3.83,0.45,,,
MOL_A_003715,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(C5=C6C(C)=CC(C)=[N+]6[B-](F)(F)n6c(C)cc(C)c65)cc4)s3)N(CC(CC)CCCC)C(=O)C2=C1c1cccs1,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,630.0,3.04,0.57,,,
MOL_A_003716,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)cn3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cn1,group_A,M13_uvvisml_dsscdb;M13_uvvisml_dyeagg,580.0,,,,,
MOL_A_003717,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)cn3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cn1,group_A,M13_uvvisml_dsscdb;M13_uvvisml_dyeagg,564.0,,,,,
MOL_A_003718,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)s1,group_A,M13_uvvisml_dyeagg,636.0,,,,,
MOL_A_003719,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(C=C(C#N)C(=O)O)cc2)s1,group_A,M13_uvvisml_dyeagg,610.0,,,,,
MOL_A_003720,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)N(c4ccccc4)C4CCCC54)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(C=C(C#N)C(=O)O)o2)cc1,group_A,M13_uvvisml_dsscdb,596.0,,,,,
MOL_A_003721,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)n4-c4ccccc4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2C)cc1,group_A,M13_uvvisml_chemfluor,500.0,,,,,
MOL_A_003722,CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2C)cc1,group_A,M13_uvvisml_chemfluor,510.0,,,,,
MOL_A_003723,CCCCC(CC)CN1C(=O)C2=C(c3ccc(C#Cc4ccc(C(=O)O)cc4)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(C#CCN(C)C)s1,group_A,M13_uvvisml_dyeagg,602.0,,,,,
MOL_A_003724,CCCCC(CC)CN1C(=O)C2C(=C1c1ccc(-c3ccc(C=C(C#N)C(=O)O)s3)cc1)C(=O)N(CC(CC)CCCC)C2c1ccc(N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)cc1,group_A,M13_uvvisml_dyeagg,535.0,,,,,
MOL_A_003725,CCCCC(CC)CN1C(=O)c2c(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)c(F)c4)s3)sc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5CC(CC)CCCC)s3)c2C1=O,group_A,M13_uvvisml_dyeagg,462.0,,,,,
MOL_A_003726,CCCCC(CC)CN1C(=O)c2c(-c3ccc(C=C(C#N)C(=O)O)s3)sc(-c3ccc(-c4cc5c6c(c4)CCCN6CCC5)s3)c2C1=O,group_A,M13_uvvisml_dyeagg,506.0,,,,,
MOL_A_003727,CCCCC(CC)CN1C(=O)c2c(-c3ccc(C=C(C#N)C(=O)O)s3)sc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2C1=O,group_A,M13_uvvisml_dyeagg,487.0,,,,,
MOL_A_003728,CCCCC(CC)CN1C(=O)c2c(-c3ccc4c(c3)c3ccccc3n4-c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc3)sc(-c3ccc(/C=C(\C#N)C(=O)O)o3)c2C1=O,group_A,M13_uvvisml_dyeagg,402.0,,,,,
MOL_A_003729,CCCCC(CC)CN1C(=O)c2c(-c3ccc4c(c3)c3ccccc3n4-c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc3)sc(-c3ccc(/C=C(\C#N)C(=O)O)s3)c2C1=O,group_A,M13_uvvisml_dyeagg,427.0,,,,,
MOL_A_003730,CCCCC(CC)CN1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Cl)cc5c6c(cc(Cl)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,560.0,4.635484,0.72,,,
MOL_A_003731,CCCCC(CC)CN1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(OC)cc5)cc5c6c(cc(Oc7ccc(OC)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,581.0,4.79,0.57,,,
MOL_A_003732,CCCCC(CC)CN1C(=O)c2cc(Oc3ccc(C(C)(C)CC(C)(C)C)cc3)c3c4c(Oc5ccc(C(C)(C)CC(C)(C)C)cc5)cc5c6c(cc(Oc7ccc(C(C)(C)CC(C)(C)C)cc7)c(c7c(Oc8ccc(C(C)(C)CC(C)(C)C)cc8)cc(c2c37)C1=O)c64)C(=O)OC5=O,group_A,M13_uvvisml_dyeagg,590.0,,,,,
MOL_A_003733,CCCCC(CC)CN1C(=O)c2cc(Oc3ccc(OC)cc3)c3c4c(Cl)cc5c6c(cc(Cl)c(c7c(Oc8ccc(OC)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,565.0,4.63,0.13,,,
MOL_A_003734,CCCCC(CC)CN1C(=O)c2cc(Oc3ccc(OC)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c6c(cc(Oc7ccc(C(C)(C)C)cc7)c(c7c(Oc8ccc(OC)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,group_A,M11_Deep4Chem;M13_uvvisml_deep4chem,581.0,4.78,0.58,,,
MOL_A_003735,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc5c6c(cc(-c7ccc(-n8c9ccccc9c9ccccc98)cc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,group_A,M13_uvvisml_chemfluor,567.0,,,,,
MOL_A_003736,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc5c6c(ccc(c7c(-c8ccc(-n9c%10ccccc%10c%10ccccc%109)cc8)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,group_A,M13_uvvisml_chemfluor,577.0,,,,,
MOL_A_003737,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)cc5c6c(cc(-c7ccc8c(c7)c7ccccc7n8-c7ccccc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,group_A,M13_uvvisml_chemfluor,563.0,,,,,
MOL_A_003738,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)cc5c6c(ccc(c7c(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,group_A,M13_uvvisml_chemfluor,609.0,,,,,
